1399503958,"And the tragedy is that real people canêt get diabetes screening, healthcare for their children, heart disease medication. And of course-- for somebody to-- to co-chair President Obamaês campaign here in Maryland and-- and went to the United States Supreme Court and had Maryland as the lead plaintiff in the Affordable Care Act Constitutionality, it gives the Republicans a chance to attack our President for doing something no other President was able to do, which is-- make the United States like every other industrial country in the world--"
1399503985,"All right, Attorney-- Attorney General--"
1399503986,(UNINTEL) citizens.
1399503987,youêre out of time. Whoês ultimately responsible? Whoês accountable for this?
1399503991,"The-- Lieutenant Governor-- under his own-- under his own recognition. He said, –This is--” the problem is this is, literally, the one thing heês been in charge of, thatês heês managed or heês led since he was Lieutenant Governor and itês been an unmitigated disaster."
1399504003,"All right, the Lieutenant Governor will have a moment to respond in full in just a moment when we come to you, but Delegate Mizeur, same question to you-- whoês ultimately accountable for this and what would you do to fix this?"
1399504014,"David, Iêm not about casting blame, Iêm about fixing the problem and making sure that families get access to the healthcare that they deserve. I have spent a lifetime making sure that people have access to affordable, quality healthcare. I believe that healthcare is a right, no a privilege. I have been a strong supporter of the Affordable Care Act from the beginning, because as a delegate, I have been working in our state for years to get many of those same provisions passed in our state."
1399504039,"The first piece of legislation that I passed was a bill that allowed young adults to remain on their familyês health plan until theyêre 25. Thatês now federal law because we showed how it worked in Maryland first. And I learned in passing bills to get 50,000 more children health insurance or getting women access to free family planning services that what matters most is that reforms are implemented effectively."
1399504065,"Our ideas and our vision matter in this election, but our records of management matter even more. You want a governor with a successful track record of implementing health reforms, then I am that leader."
1399504077,"Okay, Lieutenant Governor, are you ultimately accountable for this?"
1399504080,"David, as Iêve said on numerous occasions, everyone involved with establish (PH) in the Health Benefit Exchange is responsible, and that includes me. Iêm not new to healthcare; for the last eight years, we have expanded healthcare to over 500,000 Marylanders who didnêt have access before."
1399504097,"So when we set out to implement the Affordable Care Act just like the President, with the difficulties in the federal website and the difficulties they had on the launch, so too, did we in Maryland, and I sincerely regret that any Marylander was inconvenienced, trying to get-- healthcare through the broken website."
1399504113,"But nobody was more frustrated than me, and thatês why I took the action that I did. I reorganized the leadership at The Exchange; the Executive Director left. We refocused the vendors, fired those who didnêt perform as promised, including IBM, and after evaluating the resources and capabilities at The Exchange, we plussed up (PH) the call centers and the navigators, and the result, David, 330,000 Marylanders now with access to accordable, quality health--"
1399504141,"But lemme follow up on this, you heard the Attorney General say the amount of money that is going to chase after this mistake-- youêre about 50% behind where youêd like to be in getting people enrolled. On the national level, this was an issue in terms of getting those young, healthy people to pay attention, ultimately, and to sign up for something that they think is broken. How do ya deal with that?"
1399504159,"Well, l-- letês give it the bench mark first, the bench mark is our goal in Maryland was 260,000, we enrolled 330,000. 260,000 in Medicaid-- now, Medicaidês important, you know-- for better or for worse, you like it or not, in America, Medicaid is the health insurance for the working poor, so weêve expanded health insurance to Marylandês poor and working families, 260,000, but a total of 330,000. So today, in order to ensure that we have a seamless transition for the Open Enrollment in November, weêre adopting proven technology in Connecticut."
1399504190,Lemme give 30 seconds to the Attorney General in-- in a rebuttal to this.
1399504193,"Well, thereês a couple of things. First of all, the-- the actual number that we know that was-- able to sign up through the website was through Jenna Johnsonês article and the last weêve heard was four people. And that is because thereês been a cover up from the special interests that donêt-- doesnêt want us to know what happens. So what they then did, they went into a closed room and they decided they were going to chase good money after bad and spend another $60 million to get the Connecticut Exchange to come down here and try to retro fit it."
1399504218,"Even the Connecticut people say it wonêt work, but we certainly wonêt know if itêll work if we donêt find out what happens in the first place to the $200 million."
1399504223,"All right, weêre gonna keep the conversation going with Chris Lawrence, moving onto another topic."
1399504229,"Yeah, the-- the decriminalization of marijuana has a lotta people in Maryland wondering, –Whatês the next step?” And if that includes legalizing marijuana. Yet, the governor of one of the most progressive states in this country has recently raised some serious concerns about that issue. Californiaês Jerry Brown, says, quote, –If thereês advertising and legitimacy, how many people can get stoned and still have a great state or a great nation?” But my question to all of you is is the money that the state could get from taxing this drug worth accepting it in Maryland? And Iêd like to begin with Delegate Mizeur."
1399504270,"Thank you for the question. Our marijuana prohibition laws have been a failure; they have been enforced with racial bias. African-Americans and whites in our state use marijuana with the exact same frequency, but African-Americans go to jail three times more often."
1399504285,"Thatês why I fought for decriminalization in this session. Weêre not putting 23,000 people in jail anymore because of their nonviolent possession of this drug; weêre not spending $280 million a year on the incarceration, detention and court costs associated with this. But if we legalize, tax and regulate marijuana, not only are we bring in a new revenue source that I dedicate to paying for a universal pre-k program, but we would also be sending an importance message about the fact that this is a substance that is arguably less harmful to the body than alcohol and tobacco."
1399504321,"And for adults, it should be treated the same way. For youth, we have to step in and make sure they donêt have access. And there are no campaigns to keep-- marijuana out of the hands of our youth. What drug dealer cards for an ID? I have a plan to spend $4 million a year to make sure that young people donêt have access--"
1399504339,Lieutenant Governor.
1399504339,"Thank you, David. Look, Heather and I agree on a number of issues-- and disagree on-- on probably a fewer number. I donêt agree with-- Delegate Mizeurês call for legalization at this time. I think there are two states that are looking at it. We outta be looking at not just the money, but the socio-economic effects. But I do agree with Del-- Delegate Mizeur in the decriminalization of possession of small amounts of marijuana."
1399504364,"We spend over $100 million in this state prosecuting possession of small-- amounts, and that could go to (UNINTEL) and more violent crime. Also, as just pointed out, disproportionately, African-American-- particularly, African-American young men are arrested at higher rates, yet consumption rates are in the same in this country."
1399504382,"But I fundamentally disagree with the values of the Attorney General when it comes to rooting out racist practices in the criminal justice system. I oppose the death penalty and I fought long and hard to repeal it in Maryland. The-- the Attorney General supports it, says itês a wonderful tool, he says itês reliable for conviction, but studies have shown itês not reliable. It (UNINTEL) and impacts--"
1399504405,All right--
1399504404,African-Americans and it doesnêt deter crime.
1399504407,"Attorney General, take 30 seconds to respond to that particular point before you answer Chrisês question."
1399504412,"Well-- itês curious that he says heês fought for years because every time that a repeal the death penalty bill came up while he was a delegate in Annapolis, other delegates signed up to sponsor the bill and-- the Lieutenant Governor was nowhere to be found until he was running for governor."
1399504425,"The death penalty is a lot like prohibition; itês-- itês not-- itês a non-issue in this-- campaign, it-- the General Assembly has repealed it, the public has spoken on it. When I-- Iêve been a prosecutor for 22 years and I never sought the death penalty once."
1399504437,"So letês talk about marijuana, then, and itês--"
1399504440,"So as-- as-- as a former Assistant United States Attorney in the Clinton Administration-- Stateês Attorney, Montgomery Attorney, now Attorney General, I understand the-- the ravages that drugs do cause families and-- the addictions and what they do to people."
1399504453,"I happen to agree that-- medical marijuana is-- is something we should allow-- to have, as long as itês being prescribed by real doctors. And decriminalization is-- is someplace we should have gone. I donêt think, though, and I agree with the Lieutenant Governor, that we should go to legalization right now."
1399504469,"Former Attorney General-- Brown of California is-- is right. We have to make sure we allow some of these states, to see (UNINTEL) how it works. Marijuana hasnêt been legal-- for hundreds of years, letês see how it works. Thereês no rush-- iron out any of the problems, but we shouldnêt be motivated by taxes when we do it. We should make sure that we-- if we are gonna legalize marijuana, and hopefully, that wonêt happen for a long time, we do it in lock step with public safety officials and public health officials because-- we shouldnêt be motivated by having yet another tax-- on a product. Now I can say, the decriminalization is for such small amounts that very few people are locked up on that at all--"
1399504503,"And Delegate Mizeur, just a final 30 seconds on this. With legalization in your views, are you comfortable saying to the children of this state, –Marijuanaês okay”?"
1399504514,"Weêre not saying that to the children of this state. To the children of this state, weêre saying that itês a very dangerous substance for a developing mind, and weêre gonna spend $4 million a year to make sure that they understand that. But what drug dealer is carding for an ID right now? Thatês how kids are getting access."
1399504529,"And when we legalize, tax and regulate it, the stateês in charge of this. And the same way we do with alcohol, we improve our chances of keeping it out of the hands of our youth. The Institute of Medicine actually said that the-- the gateway drug theory is about the drug-- about marijuana being prohibited, that the laws against it are what actually has young people having more access."
1399504552,To Chris Gordon now.
1399504554,"There is a perception that Maryland is not business friendly, you may have heard it. I have on the street. And-- there are four Republican candidates running for the same job you are who say that taxes have been raised and created dozens and dozens of times in the last seven years of this administration and theyêre gonna blame Democratic lawmakers. So my question to-- in fact, they wanna reduce or do away with some of those taxes. So would you lower or raise taxes and how do you attract business and new jobs to the state?"
1399504588,Lieutenant?
1399504590,Lieutenant Governor Brown.
1399504590,"Look, Iêm traveled around the-- state-- and spoken with business leaders from all four corners, there is concern about the business climate in Maryland and I rolled out a proposal to position Maryland to be the most competitive business climate state in the nation. Part of itês looking at regulations and licensing, and part of it is looking at our tax liability. Look, in the first 100 days of the Brown-Ulman Campaign, we are going to put together a Blue Ribbon Commission to look at tax reform."
1399504617,"Weêre gonna make sure that weêre giving a (UNINTEL) to working families, that weêre incentivizing employers to invest in job-creating activities in Maryland and that weêre protecting our investments in education, public safety, the environment and healthcare."
1399504630,"But my tax plan will not include and it doesnêt, the corporate giveaway under the Gansler Corporate Tax giveaway. If weêre gonna invest in education, if weêre gonna invest in transportation, we canêt afford to give a small number of the largest corporations in Maryland a $1.6 billion tax giveaway. Itês under that plan that Doug has said we canêt fund pre-k education for all Maryland four-year-olds. Thatês not my thing--"
1399504652,"Time. So the-- so the Attorney General, the-- the same question."
1399504657,"Thank you, Chris. Itês not a perception; itês a reality. We have had 40 consecutive tax increases here in Maryland. The people of Maryland just canêt take it anymore. We got 76% more people unemployed than when Lieutenant Governor came to power-- when heês been at the seat of power-- and stood by when all this was happening to our state."
1399504675,"In Baltimore City, 46% of the adult males donêt have work; weêve lost over 7,000 small businesses in the last eight years. Weêre 43rd in the country in manufacturing and we only have four Fortune 500 companies left here in Maryland. This is one of the richest states and one of the smartest states in the country in terms of advanced degrees. So we cannot continue to mortgage the economic viability of the future of this state on the backs of casino gambling and more tax increases. We need to bring life science companies here, cyber security companies here."
1399504705,"We need to look at what New York has done in terms of manufacturing-- having tax-free incentives to manufacturing, so people can once again get back to work in the state of Maryland. Because we canêt continue to have half a billion and do billion-dollar deficits every year in Annapolis."
1399504718,"Iêm the only one on this stage that has owned a small business and Iêm the only one with a plan to help them grow. I have a different vision about our economy, one that doesnêt pit workers against businesses. My job creation strategy includes something for us all. If we were to bring back the Millionairesê Tax and close one corporate tax loophole that allows a handful of companies in our state that operate in other states, who are avoiding paying their fair share of Maryland taxes-- just ask them to pay their fair share."
1399504748,"We could generate enough revenue to give 90% of all Maryland families a tax cut and tax relief for all of our small businesses. If we put more money in the hands of middle class families, what do they do? They spend it in the economy; they go out to eat at more restaurants; they buy more shoes for their children and school supplies. And I have a plan to put people to work, rebuilding our roads, our transit and building 21st century schools."
1399504775,"All right. Violent crime is down across the state, except for one category, forcible rape. In 2012, more than 1200 people reported being raped in Maryland, and advocates say even more cases go unreported. The Obama Administration has launched several initiatives aimed at reducing and combating sexual violence in the military and on college campuses. What will you do here in Maryland to address sexual violence? And Attorney General, weêll start with you."
1399504810,"Thank you. Weêre actually-- the ninth most violent state in the country, Baltimore Cityês the seventh most violent city in the country and we have the fourth most homicides in the country here in Maryland, so we have a lot of work to do. In terms of rape-- let me talk about Hollis Church (PH) for a moment."
1399504826,"She was raped while watching television in Kensington one night; 13 years later-- I was able to personally go into court and prosecute the offender because-- we had a DNA hit from Virginia. We then went to the Supreme Court of the United States when I was Attorney General and made sure we upheld the DNA statues, and law enforcement could use DNA to solve on-- cold case rape cases."
1399504847,"So we do have an issue here in Maryland, and we need to do a lot more in terms of our crime prevention and-- and going forward. We have-- community prosecution-- we need-- to make sure that we-- a lot of the rapes actually happened in domestic violence situations, and I started the first domestic violence court in-- in Montgomery County and we wanna have domestic violence courts all over the state when Iêm governor."
1399504870,Delegate Mizeur.
1399504872,"Any woman who is faced rape or domestic violence deserves to know that she has a governor and the law on her side. I have been pushing to erase the backlog of rape kits that are sitting in our criminal justice system. I have a plan to make sure that we remove guns from the scenes of domestic violence disputes, because we know that women are five times more likely to be hurt, harmed, killed, even, when their abuser has a firearm in the home."
1399504901,"And Iêve been pushing for a paid sick leave that includes time off for safe time, for women who need to interact with the criminal justice system, work to get a restraining order or meet with an attorney to get the protection that she needs."
1399504913,"We have to make sure that we protect and empower women, that we bring their abusers to justice and that we do everything we can to make sure that this violence isnêt repeated again. Iêll be the governor that helps get this done."
1399504926,Lieutenant Governor?
1399504929,"Now weêll build stronger communities and a foundation of stronger families when our wives, our mothers, our sisters and our daughters can live free of the fear of sexual assault, rape and domestic violence in the home, in the neighborhood and in the workplace. No familyês immune from that type of violence. My cousin, Kathy, was killed at the hands of her estranged boyfriend."
1399504951,"And since that time, and even before, Iêve worked with the advocates of domestic violence. Weêve increased the number of domestic violence referral programs and sexual assault (UNINTEL) at our community hospitals from four to nine, and my goal is to reach every one of the 43 community hospitals in the state of Maryland."
1399504970,"Together, weêve done a lot of work to reduce domestic violence against women, to make this a safer state for w-- for women. Weêve-- given judges the authority to order domestic abusers to surrender their firearms. This year, finally, after 19 years of failed effort, we lowered the standard and a woman can now get a protective order on a preponderance of the evidence standard, instead of the heightened clear and convincing standard."
1399504991,All right.
1399504993,"So weêre making a lot of progress, we have a lot more work to do."
1399504995,Back to Chris Gordon.
1399504996,"All right, this question-- deals with character, leadership and fitness for office. Youêve all had public service; we thank you for that. And Iêm gonna ask you each an individual question to answer here. Attorney General Gansler, your judgment has been questioned. With the pictures that we have seen from the party you attended-- your son was at, what may have been underage drinking and you said you did nothing to stop it, it was not in Maryland, it was in Delaware. But with your-- statements-- military service, you implied, was not-- a real job."
1399505030,"And with your use of the state car, a report being that you asked your state (UNINTEL) to go through red lights or-- up-- the shoulder of a road to get to-- to an appointment on time. Lieutenant Governor Brown, we have heard tonight that you botched the roll out, and in fact, the Attorney General used the word –cover up” tonight."
1399505048,"And-- Delegate Mizeur-- critics say that youêre just not experienced enough because youêve been a state delegate since 2007, but youêve never had state-wide elected office or experience as an executive. How do you all answer these critics? Delegate Mizeur, we start with you."
1399505068,"Marylanders want a governor who knows how to bring people together to get big things done. Lemme tell ya two stories about the way Iêve done this, on family planning and marijuana decriminalization. I reached across the aisle to work with the head of the Tea Party Caucus to expand family planning services to low-income women, by first convincing him that it lowered the abortion rate and saved the state money."
1399505088,"It also happens to be good for maternal and child health outcomes. Together we put partisanship on the shelf in order to make progress for our state. 34,000 more women have access to free family planning services in our state because of this."
1399505102,"This year in the legislative session, which is 48 hours to go, the press all reported that our marijuana decriminalization effort was dead, it had got vote-- voted out of a committee and turned into a study (PH) bill. I worked with the legislative Black Caucus and a group of progressive legislators to come up with a strategy on the floor to turn that around. We passed that law, sent it to the Governorês desk, Maryland is now the 18th state to decriminalize marijuana. Both of these happened because of leadership."
1399505130,Time.
1399505130,Iêm the governor that this state is ready for.
1399505132,"Lieutenant-- Lieutenant Governor, what about the-- the criticism? Your--"
1399505135,Sure--
1399505136,leadership-- the-- the fitness question.
1399505139,"Sure, as governor, I would bring not only eight years of experience as Lieutenant Governor, but eight years in the General Assembly and 30 years in uniform and service to our country. As Lieutenant Governor-- during the last eight years, I led the effort on (UNINTEL) closure-- that is all ready today created or brought to our state 49,000 jobs and we are well on our way to meeting the goal of 60,000 jobs by 2022."
1399505166,"Reduce violence against women and children and the work weêre doing on domestic violence, that Iêve had the opportunity to lead and work with so many on. Weêve reduced a number of children in foster care-- from-- 9,069-- Iêve led on that effort, as well as the work weêve done to serve our veterans."
1399505180,"Marylanders have a choice; theyêre gonna look at experience, theyêre gonna look at record and theyêre gonna look at judgment. Not only, Chris, the things that you offered up for the Attorney General, but also the fact that he was the only Stateês Attorney in the history of Maryland reprimanded by the highest court for misconduct, ethical misconduct in office because he denied a defendant the right to a fair trial because he, for political gain, spoke out."
1399505202,Time.
1399505203,"Thatês judgment, voters are gonna be (UNINTEL) that."
1399505206,"Attorney General, you can respond to that, as well as the question that Chris originally posed."
1399505209,So the-- the reprimand?
1399505210,"If youêd like, yes, you could just--"
1399505211,"Yeah-- yes, I have the honor of being reprimanded by the Court of Appeals because I took on a judge who said to an 11-year-old girl who was raped by a sexual Internet predator that it takes two to tango and that it was her fault for responding to his emails, which is why he went and raped her. The Court of Appeals then reprimanded me-- for being a public official publicly reading a public charging document at a press conference with the police. I-- I wear it as a badge of honor."
1399505236,"As far as character, I think my character stands for itself. Iêve been in public office for 22 years representing-- the-- the victims of crime, I-- Iêve taken on cases, for example, Garret Wilson, who murdered both of his babies in the 1980s and they were ruled as SIDS death."
1399505252,"Nobody else would prosecute that case, I did, and heês spending the rest of his life behind bars. There were children in Baltimore City who didnêt have access to the same things the rest of Maryland did to be able to play lacrosse. So six years ago, I started-- I cared about them, so I started a league called (UNINTEL) Youth Lacrosse. We have over 400 boys and girls in that league right now that are all prospering and being able to go to better schools and-- and being active in their communities. Lemme talk about the beach party because--"
1399505278,"Well-- well, youêre-- youêre over on your time, but Iêm gonna ask you-- you have (UNINTEL) Iêm gonna ask you about that. Did you miss an opportunity, as the Attorney General of the state to deal as the Attorney General with underage drinking? Did you miss an opportunity as a parent to step into that situation and not put blinders on, but deal with it more responsibly?"
1399505299,"So my wife and I have been married for 22 years. We are profoundly proud of our children. That night, I went to tell my child what time he was going to leave-- the next morning. Could we-- could I have done something different there that night? Absolutely."
1399505310,"Well, will we say things to our children or do things in the future that we could do differently? Absolutely. As a matter of fact, a few weeks later, I took him to college at-- at Penn, and is there underage drinking at college? Absolutely. Iêm not gonna not send him to college, but we worry. We parent on the fly. And-- and that is-- that was the mistake we made that night. In terms of Attorney General, Iêd-- Iêd rather mention to taking caffeinated alcohol beverages off the shelf."
1399505333,"All right. All right, we are gonna leave it there for a moment. We are gonna take a break here. Take a pause for a brief commercial break. Weêll be right back with many more questions for the candidates for Governor of Maryland. And after the debate, join me for a special Google Hangout on NBCWashington.com. Weêll be right back. (MUSIC)"
1399505528,"And we are back, live at the Clarice Smith Performing Arts Center at the University of Maryland with three Democratic candidates for Governor of Maryland. Attorney General, Doug Gansler, Delegate Heather Mizeur and Lieutenant Governor, Anthony Brown. Before we move back to the panel, I wanted to stay for a moment, Lieutenant Governor, on-- on this leadership and character question. You heard the Attorney General respond to questions about that beach party. Firstly, is that a character issue for-- for you in this race? And secondly, how did you respond to his-- his comment about your military record?"
1399505558,"Well, I think itês a judgment issue, and the set of rules that apply to the public apply to us. If-- if it was one thing, if it were, perhaps, in your own living room with your children, but months earlier, you looked into the camera, you told parents what we know. We are the role models to discourage underage drinking. You did a public service announcement, but then found yourself in the middle of not one, two or three, but literally, hundreds of teenagers underage drinking. And what I would have done as a parent, (MIC NOISE) and I, too, am a parent, my 19-year-old daughterês sitting (LAUGH) right here in the audience."
1399505591,Okay.
1399505593,I would have stopped the party and made sure that every child got home safely.
1399505596,"Well, as much as I appreciate the Lieutenant Governor-- lecturing me on my parenting skills, I would like to talk about the military question that you just asked. To be clear, I did not say one derogatory syllable to any one of our veterans."
1399505608,"Like everybody watching at home and everybody here, I have the deepest respect for our-- our veterans and a profound depth of g-- depth of gratitude toward them, but we can do so much more for our veterans in Maryland. In eight years, we havenêt stepped up. We could get them P.T.S.D. counseling; we have the worst Veterans Administration office in the country here in Maryland, and we need to make sure that we donêt tax the-- the retirement income here in Maryland."
1399505631,"Quickly, Lieutenant Governor, respond to that, since you were the--"
1399505634,"You canêt build a strong Maryland if you keep cutting it down. And right now, we have an honorable veteran community that is well served by the Maryland Department of Veterans Affairs. These are veterans that are serving veterans. Post Traumatic Stress Disorder, the work that weêre doing to connecting them to jobs. Weêre proud of the work that we do and weêre proud of the service that they perform both here in the community and wherein-- in service. Whether youêre a cook, a clerk, a lawyer-- a pilot or anything else in the military, we value your service to our-- to our nation."
1399505668,"Delegate, since youêre here, lemme give you 30 seconds on this issue."
1399505670,"David, you asked about leadership and character. I donêt think itês about this kind of personal bickering and attacks. Voters are wanting candidates to remain positive and stay focused on the issues. Leadership and character that we need in Annapolis is a governor that will take on the special interests and fight for middle class families. And that is who I am, thatês who Iêve always been and thatês what you can expect me to do as your governor."
1399505691,"All right, Jenna, back to you."
1399505694,"So we recently heard a recording that was reportedly the owner of the LA Clippers making racist comments. The NBA has since banned him for life, and President Obama responded by saying, quote, –We constantly have to be on guard on racial attitudes that divide us, rather than embracing our div-- diversity as a strength.” Here in Maryland, the owner of the Red Skins has said that the team name celebrates Native American culture, while others have said itês an offensive racial slur. Is it a slur and should it be changed? And Lieutenant Governor, weêll start with you."
1399505732,"Sure. First of all, let me say that-- what the NBA-- did-- in response to the comment by the owner of-- the LA Clippers was-- appropriate-- and it sent a strong signal, that those words, that action is unacceptable. I no longer refer to Washingtonês football team by their nickname."
1399505750,"I do find it-- offensive and I would hope that-- the owner, Dan Snyder-- would reach the same conclusion-- and to change the name. I know, I believe that the fan base-- is-- wants the same thing. But-- more importantly-- if weêre going to live up to the kind of Maryland that we can all be proud of, then we have to synchronize our words, our actions, okay? And Dan Snyder, if his football team, particularly, is playing in Maryland, he outta-- he outta synchronize his conscience, his actions and do the right thing and change the name."
1399505786,Attorney General?
1399505789,Thank you. I started the first civil rights division in our stateês history-- in the Attorney Generalês Office. Weêve taken on the minority achievement gap and higher education. Weêre obviously-- Iêm extremely concerned about the lack of funding for our HBCUs here in Maryland.
1399505803,"Weêve addressed voting rights issues. Some-- Iêm keenly aware of this issue-- involving civil rights and people that feel discriminated against. You know, in terms of the Red Skins-- Iêve been a life-long Red Skins fan, I do a show every week before the game for the Red Skins, and I am sympathetic to-- those fans that deeply love the name and understand that it wasnêt intended as a slur. But it is."
1399505825,"And so, we-- we should move towards changing the name away from the Red Skins because people find it offensive. We change the name of the (UNINTEL) when-- when they-- when people found that offensive, and look at tonight, the Wizards are playing right up against this debate, and hopefully, theyêre winning. And so-- (LAUGHTER) and-- and so, we can change the name and move on, and I think that if-- if people are offended by it, we actually should change the name, and the Red Skinsê-- owners will make a lot more money by selling-- throwback jerseys and the like."
1399505850,"If they donêt, though, if-- if you were governor of this state, would you pursue some recourse to put pressure on the team to do it, pressure on the NFL to do it?"
1399505858,"No, I think no. I-- I think I would-- I would meet with-- Mr. Snyder and-- and people from the Red Skins organization and try and come to an understanding. I think theyêre going to change the name, I think that the-- dye is-- is cast and I think theyêre gonna change the name. The question is when and how."
1399505873,Delegate Mizeur?
1399505876,"Words matter, and I am opposed to the name of the Washington Red Skins, and Iêve made that clear over the course of this election. But our actions matter even more. Letês talk about the income inequality that exists in our state. We raised the minimum wage this year, but it was so watered down by the time we pushed it through, that the next governor will be running for reelection before it even gets the tin tin (PH). And we didnêt include provision that indexed it for inflation or addressed the problem of our tipped workers, still only earning $3.63 an hour. Many of those workers are women and people of color."
1399505912,"If you look at our gender pay gap in this state, women are still making, on average, $.85 on the dollar to their male counterparts. But if youêre an African-American woman, thatês $.67. If youêre a Latina woman, itês $.46. This is an issue of urgency that demands a governor that cares about these issues and will fight to address the income inequality gap that has plans to provide minimum wage-- relief. I-- I wanna not just have a minimum wage--"
1399505939,Time.
1399505940,I wanna have a living wage. And Iêm the only candidate up here that has put that policy on the table.
